ax_media,ax_varianza,ax_curtosis,ax_simetria,ax_entropia,ax_energia,ay_media,ay_varianza,ay_curtosis,ay_simetria,ay_entropia,ay_energia,az_media,az_varianza,az_curtosis,az_simetria,az_entropia,az_energia,gx_media,gx_varianza,gx_curtosis,gx_simetria,gx_entropia,gx_energia,gy_media,gy_varianza,gy_curtosis,gy_simetria,gy_entropia,gy_energia,gz_media,gz_varianza,gz_curtosis,gz_simetria,gz_entropia,gz_energia,clase,ventana_id
0.021812000000000005,0.018648846656,4.8346640993799035,1.144856743939941,1.5210350016709118,0.019124609999999997,-0.641501,0.08512312609900001,-0.1722670596860989,-0.8744054303691664,1.8782955299043005,0.4966466590999999,0.613997,0.21667814049099998,-0.23068348530978877,-1.0233571008775442,1.7438478966910016,0.5936704565,-17.993771000000006,8368.487698033061,5.363831761203908,0.13930044306123546,1.2600186102485917,8692.263492833501,4.243162999999999,2354.802393377931,9.426249127129259,2.536114264200665,1.297562144730784,2372.8068256224997,2.993162,920.4050635151559,4.308771432753624,-0.25718411430612126,1.495275963252753,929.3640822733998,reposo,0
-0.023683,0.00038483101099999993,24.214063802850752,-3.5374751777016393,0.9375609297258072,0.0009457155,-0.05733,0.006642092300000001,4.475817648074087,-0.7155119850399371,1.2027728853978406,0.0099288212,1.0282119999999997,0.0034700334559999995,32.5179480556348,5.267401986509887,0.6173034623998639,1.0606899504,1.1071730000000002,475.2602044803711,11.30186509882859,-2.131050681510446,0.8262749986023508,476.4860365323,2.7813719999999993,12.038454213216003,21.071427319046947,2.2186362004181697,0.5628407025312321,19.774484415599996,-4.9054,65.70968329440001,4.603338650848916,-1.6836012767959612,1.4150363263306245,89.77263245440001,reposo,1
-0.022364000000000002,9.79504e-07,2.7802404398858886,-0.10756300195741218,1.6363537019456285,0.0005011279999999999,-0.033634000000000004,2.4976439999999995e-06,17.84407161784187,2.8137181667233286,1.1620398501833635,0.0011337435999999998,1.023032,1.3373760000000005e-06,0.9030625387454378,0.43985229626273536,1.9024770654556282,1.0465958104000002,5.783072999999999,0.010011262770999986,-0.47723095276703686,0.11832748794784839,1.890714766209052,33.45394458610001,2.756349,0.008996646298999999,0.2884667852252969,0.37247410861125235,1.809847883313597,7.6064564561,-0.5603049999999999,0.19024202067499996,1.3212241233100483,0.8560536883143298,1.9103144670858632,0.5041837137000001,reposo,2
-0.022618,5.724475999999999e-06,9.014330552594338,-0.14559777931405235,1.172610573734393,0.0005172983999999999,-0.033299,4.171898999999999e-06,7.437880194415014,0.755580844041822,1.278222315420701,0.0011129952999999998,1.022226,2.655724000000005e-06,2.7880447867071796,-0.3129076018343022,1.6406713817829428,1.0449486508,5.803822000000001,0.013640955315999993,0.21949244320300476,0.2056311754851524,1.603060465245311,33.697990763,2.7709960000000002,0.007975096583999992,1.0174249961356043,0.4177337630673401,1.7394621771620087,7.6863939286,-0.429692,0.16472532353600003,0.9550020858330859,0.4700831836557122,1.870099197703345,0.3493605384,reposo,3
-0.022434000000000003,4.396644e-06,6.598286621278547,0.6357416338829598,1.3805473874955692,0.0005076809999999998,-0.033607,4.687650999999999e-06,6.941813165654526,-1.7849410107990498,1.4111490130156583,0.0011341181000000002,1.0227989999999998,2.6336989999999776e-06,1.924016481431435,0.8304050169458242,1.806281917547913,1.0461204281,5.823964999999999,0.013871393074999992,0.15064102028897253,0.11332355851640519,1.6223165039753278,33.932439714299996,2.7758770000000004,0.007041263570999996,0.8103682180926328,0.4343174022359964,1.7072824677469125,7.7125343827,-0.391236,0.634950103504,0.5167692104581687,-0.18136334789487252,1.9400058502336068,0.7880157111999999,reposo,4
-0.022227999999999994,1.0161815999999999e-05,10.576376213320001,1.0434137499333014,1.0812946814806206,0.0005042457999999999,-0.033159999999999995,9.8496e-06,14.307915770537825,-1.443024562319861,1.0956140954946925,0.0011094352,1.0234320000000001,2.6863759999999945e-06,4.865113207446367,-0.8399890940101424,1.600402454150389,1.0474157450000001,5.764765,0.016716201674999997,0.1707717102358446,-0.012537765531191254,1.8621705212505202,33.2492317069,2.727653000000001,0.050642398890999994,29.72144576140024,3.384075149713802,1.0270958070282181,7.490733287299999,-0.461426,0.8582542097240001,1.787114149920746,0.4606161895263484,1.7378608690002961,1.0711681632,reposo,5
-0.022247999999999997,1.3216959999999997e-06,2.1581672345125966,-0.5720907346349262,1.794044518005349,0.0004962952000000001,-0.033278,1.2387159999999995e-06,3.5764512858250663,0.7206077471885386,1.7044893240129997,0.0011086639999999999,1.022375,1.2324749999999915e-06,1.2916010650416956,0.24344961073847873,1.8209508885144041,1.0452518731,5.825792999999999,0.013735545250999983,-0.3467563162170002,0.41542324929795005,1.985229730679848,33.9535996241,2.7441370000000007,0.010277441330999997,0.06828163978832791,0.29924091751838866,1.8874890536040287,7.5405653160999995,-0.6176750000000001,0.132046525875,0.46568670317000915,-0.4413444602343439,1.9533159641638222,0.5135689314999999,reposo,6
-0.021651999999999994,5.451895999999999e-06,2.102645253585142,-0.4669960920310891,1.672401485548142,0.0004742609999999999,-0.032922,1.2760515999999998e-05,4.819041913364137,1.3566575915660715,1.3747616029447784,0.0010966186000000001,1.022573,3.872170999999995e-06,3.4292711290708713,-0.9964369688079833,1.6707668330274008,1.0456594125,5.7702610000000005,0.032293639178999994,1.506838700623235,-0.02022592191875965,1.7127856809399378,33.3282056473,2.7618370000000003,0.29506758893100005,3.1909347036941202,0.09897983585932989,1.5249731295204014,7.9228112035,-0.770267,0.4460519946109999,0.3551103776770299,-0.5873512104320827,1.9827332933917918,1.0393632459,reposo,7
-0.020896000000000005,6.4077584e-05,29.173881476455627,3.736838180737437,1.0568163110865485,0.0005007204000000001,-0.026346,0.000249734884,18.96616128645501,3.5625403935031494,1.0213423645467754,0.0009438466000000001,1.0227350000000002,9.931674999999998e-06,4.926383814129912,0.02142931638381705,1.480141380681305,1.0459968119,5.8038289999999995,30.600421688859,18.097344493770628,-3.6399451991534724,0.6461716356335796,64.2848527501,2.688601,1.6492085252990003,10.026651253229698,-1.9631879820184606,1.3602427428960993,8.8777838625,-1.0015889999999998,2.947978425179,49.71290057598459,-6.4111326837366835,0.6191765225066362,3.9511589501,reposo,8
-0.020711,1.2853778999999995e-05,14.069194992000714,1.9879648902075795,1.1353624600735281,0.0004417993,-0.033039,1.2387378999999997e-05,10.40311370562082,-1.1535297403742615,1.2491936516984339,0.0011039628999999999,1.0225259999999998,6.706923999999984e-06,5.2740099821642765,-1.777300257495882,1.6373253366840836,1.0455661276,5.782467000000001,0.7192465058109998,5.691163120819949,-0.6458776528138842,1.1843841526748788,34.1561711119,2.7233870000000002,0.17552075953100002,0.4009817798883657,-0.049606362353610774,1.975016768772318,7.5923575113,-0.6213419999999998,0.5484674880360001,2.2869389801367355,0.20697656888923807,1.6985994294186906,0.9345333690000001,reposo,9
-0.01683,2.24391e-05,0.379358953445208,0.6074028178623507,1.886280118872324,0.000305688,-0.015871,0.000210140459,-0.5894154861929515,0.5884427628168462,2.1231069334593458,0.0004620291,1.023408,1.1082336000000045e-05,1.145775601967813,-0.3063952117085642,1.7690820241408278,1.0473750167999998,6.242063000000001,11.454645456131004,1.2792743369653987,0.113436901380522,1.8081890078954015,50.41799595210001,2.9089320000000005,0.5379470615760001,1.1395220796374135,0.04167050480706113,1.8495253374228857,8.9998324422,-0.7720959999999999,0.671323504184,-0.45322871811099974,0.16737273902412908,2.069298209443015,1.2674557374000002,reposo,10
-0.015889,3.382179e-06,-0.03712303649835036,0.23550829409053906,2.0284383975030846,0.00025584249999999995,-0.031448000000000004,1.1814496e-05,2.5288994266906313,-0.7311016648585642,1.6870468039965112,0.0010007912000000003,1.0230629999999998,4.969931000000017e-06,3.6967568777458135,0.9138659354819723,1.6732968527475918,1.0466628719,5.951534000000001,1.094675096044,2.0369841164042635,-0.21991520569211537,1.7306287630788992,36.5154320492,2.8369139999999997,0.12267463940399999,0.5314608309458784,0.10473470135135077,1.907022291399412,8.170755682800001,-0.676886,0.15229903440399997,1.7368298755306286,-0.7036145995067632,1.8082745185826954,0.6104736914,reposo,11
-0.013482999999999998,5.711610999999999e-06,0.25742627090642056,0.26649294472487206,1.9919794003090812,0.0001875029,-0.016199,5.547209899999999e-05,0.033282344976715006,-0.3205847829640872,2.019634243044503,0.00031787970000000005,1.02247,1.0350500000000056e-05,2.662784751029272,0.5783438824881318,1.7363130666871187,1.0454552514,5.417481999999999,2.877631109076,1.5016416211684867,0.2343840079125085,1.7888969484303756,32.2267423294,2.7862520000000006,0.316226354096,2.5053113725008966,1.2152963303463127,1.714111171440638,8.0794265616,-0.557254,0.12812718148399999,1.9096906910877252,0.29071008241838014,1.6422188678400615,0.43865920199999997,reposo,12
